LBA,Frequency
3180503040,4
1904893952,1
1904959488,1
1905025024,1
1905090560,1
1905156096,1
1905221632,1
2026147840,3
16097554432,4
3181371392,4
3181645824,2
3181801472,5
3181862912,4
988626944,2
3182325760,3
3182637056,3
988631040,2
988635136,1
988639232,2
3183108096,3
3183300608,3
988647424,4
16270315520,9
988651520,5
3183779840,5
988655616,6
3184246784,4
988659712,3
988663808,4
3184959488,3
988667904,7
3185328128,6
3185709056,4
3185897472,3
3185901568,4
988672000,5
3186024448,3
3186057216,4
3186085888,6
3186270208,7
3186274304,7
1692262400,2
3186491392,2
1692266496,6
3187462144,3
3187490816,3
2397278208,7
1692270592,1
2397282304,7
3188244480,4
3188310016,5
3188338688,1
3188371456,5
2397286400,7
3188432896,4
3188494336,4
3188527104,4
3188555776,4
2397290496,5
3188834304,5
3188895744,5
2397294592,2
3189022720,2
3189051392,4
3189084160,3
3189207040,4
3189235712,4
3189239808,4
3189268480,4
2397298688,7
3189334016,4
3189424128,6
2397302784,7
2397306880,1
2397310976,8
3190427648,4
3190525952,2
3190673408,3
3191042048,8
2397315072,1
2397319168,6
3191701504,4
279003136,25
279035904,7
1006166016,5
1006231552,5
1006198784,5
3191750656,4
3191848960,4
3191967744,5
3192061952,4
3192123392,5
3192188928,4
3192344576,5
190705664,6
2298978304,10
731156480,13
2397323264,5
2026168320,5
16183435264,3
3193864192,4
3194048512,5
3194265600,3
3194662912,5
2397327360,4
3194912768,6
3195940864,4
3196157952,3
2397331456,2
3196772352,3
438087680,1
438120448,1
438153216,1
3197845504,1
3197874176,3
3197906944,2
3197935616,3
3198095360,5
3198222336,4
3198251008,2
16183439360,4
3198849024,4
3198976000,4
3199352832,5
3199549440,4
3199582208,5
3200446464,6
3200577536,4
2397335552,3
3201081344,4
3201712128,3
1007562752,11
1007652864,13
2701762560,6
562798592,19
701435904,2
16098566144,2
2542362624,2
16270049280,6
2622205952,1
3201875968,3
16278122496,1
1633189888,1
16218177536,1
16231747584,4
3202367488,5
3202768896,7
3203072000,5
2397339648,3
3203661824,8
3203870720,5
16304414720,3
16304480256,3
16304447488,2
1344212992,5
1344245760,5
1344278528,5
1344311296,5
3204222976,3
3204321280,6
2397343744,3
3204440064,5
485076992,1
3204689920,4
2397347840,1
2397351936,2
16097857536,14
3205124096,4
2397356032,5
3206209536,5
3208228864,7
3208478720,6
3208507392,6
3208998912,5
3209031680,6
3209093120,3
3209281536,4
3209404416,2
3209670656,6
3209826304,5
3210985472,3
3211014144,3
3211075584,3
3211108352,3
3211517952,4
3211546624,2
3211550720,4
2397360128,3
3212111872,5
3213094912,5
3213250560,6
3213279232,5
3214528512,3
3214618624,2
3214745600,3
2397364224,2
3214929920,4
3215446016,5
1256210432,2
1256243200,2
3215876096,4
2397368320,1
3216179200,3
190709760,6
16183701504,6
2397372416,4
16222294016,5
3216355328,5
1059823616,6
2818433024,7
3216494592,4
3216531456,5
3216560128,6
2269724672,5
3216572416,5
2386128896,4
526290944,4
2269728768,1
976125952,25
475275264,10
3216785408,3
3216814080,3
3216846848,4
523075584,28
675942400,62
3216875520,2
3216908288,3
2622173184,3
16092639232,1
3216945152,5
2701725696,1
3216973824,3
400252928,161
399536128,212
410722304,987
1019985920,34
685113344,34
3217068032,5
2737782784,8
3218092032,2
3218096128,3
3218186240,6
3218309120,4
3218432000,3
3219480576,6
16101732352,4
430886912,13
992432128,6
16101765120,5
3220267008,3
3220512768,2
16180670464,1
16180703232,1
16180736000,1
16180768768,1
3154477056,2
2552082432,1
2552115200,1
2552147968,1
3154522112,5
3154612224,7
3154644992,5
3154739200,3
3154767872,2
3154800640,4
3154829312,3
3154857984,3
3154862080,1
3154890752,1
2397376512,1
2622177280,3
16222298112,2
3025907712,7
3155415040,5
3155755008,4
2397380608,1
2397384704,3
2397388800,1
2397392896,3
2318127104,3
2318131200,7
2318135296,7
2709098496,3
3157295104,5
3157635072,7
3157663744,6
3157696512,6
3157729280,3
3157762048,3
3158007808,6
3158253568,3
3158511616,2
2709102592,3
2709106688,3
3159285760,3
2709110784,5
2709114880,2
3160485888,4
3160637440,5
3160731648,3
2709118976,3
3161133056,3
3161251840,2
2001166336,11
16097861632,13
16101773312,7
2269736960,2
3162263552,6
3162447872,5
2709123072,2
3163136000,6
3164028928,4
3164344320,3
3164536832,1
3164598272,1
3164905472,5
3164995584,4
3164999680,4
3165122560,4
3165151232,7
3165179904,5
3165368320,4
3165401088,4
3165433856,5
3165462528,6
3165835264,4
2709127168,1
2709131264,2
2709135360,4
2709139456,7
3166937088,5
3167059968,2
3167121408,3
3167723520,6
3167756288,5
3167784960,5
3167875072,3
3167973376,3
3168002048,3
3168096256,4
3168321536,5
3168624640,4
3168964608,2
2709143552,5
3170398208,4
3170516992,4
16092569600,4
3170672640,3
3170701312,2
2622181376,3
731160576,5
3170775040,3
3171028992,3
3171340288,4
3171368960,5
3171520512,6
3171524608,6
3171557376,5
3171581952,2
2709147648,2
3171864576,3
3171926016,4
3171958784,3
3171987456,3
2709151744,4
3172306944,2
3172331520,3
3172360192,6
3172573184,4
3172790272,5
3172823040,3
3172917248,2
3172978688,5
3173101568,2
3173224448,4
2001170432,11
3173318656,5
2001174528,12
2709155840,2
3173392384,5
3174363136,10
3174637568,3
2709159936,4
3175141376,4
3175170048,5
3175419904,5
3175542784,7
3175546880,5
3175575552,6
3175849984,5
3176222720,3
3176280064,4
3176312832,3
3176345600,3
953733120,16
3176374272,7
16092573696,4
3177865216,6
3177897984,8
3177930752,6
2709164032,3
3178115072,4
3178270720,4
3178299392,2
3178303488,3
3178332160,5
3178393600,3
2709168128,4
3178663936,1
3179728896,3
3179757568,3
3180036096,4
16097865728,10
3180290048,3
3180322816,5
3180417024,2
3180478464,2
3180535808,5
3180564480,5
3180568576,5
3180601344,5
3180691456,3
2709172224,4
3180724224,3
3180941312,6
3180945408,6
3180974080,5
3181006848,2
3181101056,5
3181563904,2
3181719552,3
16092577792,3
3183456256,3
3183955968,3
3184136192,6
2709176320,2
3184283648,5
190713856,8
2001178624,10
16183705600,2
16183709696,2
16183713792,2
16222302208,2
16247068672,3
16247069184,7
16223707136,1
16223641600,1
16223576064,1
16223510528,1
16223444992,1
16216522752,1
16216457216,1
16216391680,1
16216326144,1
16216260608,1
16216588288,1
16216653824,1
12333678592,1
16223838208,1
16223772672,1
3026632704,1
16247152640,1
3026567168,1
16247087104,1
3026501632,1
3026436096,1
3026173952,1
3026239488,1
3026305024,1
3026370560,1
16247480320,1
16247414784,1
16247349248,1
16247283712,1
16247218176,1
1236176896,2
1236111360,2
1236045824,2
1235849216,2
1235914752,2
1235980288,2
2425356288,1
2971213824,1
2971148288,1
2970886144,1
2970951680,1
2971017216,1
2971082752,1
2971410432,1
2971344896,1
2425552896,1
2425487360,1
2971279360,1
2425421824,1
2425749504,1
2425683968,1
2425618432,1
2543702016,1
2543636480,1
2544029696,1
2544095232,1
2543964160,1
2543898624,1
2543767552,1
2543833088,1
2552479744,1
2552414208,1
2552348672,1
2552283136,1
2552217600,1
2552086528,1
2552152064,1
2621292544,2
2621685760,2
2621620224,2
2621247488,6
2621554688,2
2621489152,2
2621423616,2
2621358080,2
2552545280,1
2982862848,1
2982928384,1
2982797312,1
2982731776,1
2982600704,1
2982666240,1
2982535168,2
2982469632,2
2982404096,2
1794174976,1
1794240512,1
16141864960,2
1794306048,1
16141930496,2
1794502656,1
1794371584,1
1794437120,1
16141996032,2
16142389248,2
16142258176,2
16142323712,2
16142127104,2
16142192640,2
16142061568,2
849879040,2
849944576,2
849813504,2
849747968,2
849682432,2
849616896,2
849551360,2
2631999488,1
2632327168,1
2632261632,1
2632196096,1
2632130560,1
2632065024,1
16215916544,1
16215982080,1
16215851008,1
16215785472,1
16215719936,1
16103174144,1
16103108608,1
16103239680,1
16103043072,1
16102846464,1
16102780928,1
16102912000,1
16102977536,1
16216047616,1
16216113152,1
16216178688,1
3185299456,5
16247069696,6
2827046912,2
16247070720,7
16247070208,3
3185537024,4
3025911808,9
2622185472,4
953737216,12
2622189568,3
2527363072,1
16231686144,7
16222306304,3
2827055104,4
2709184512,2
16277676032,2
16277610496,2
16277544960,2
3057627136,1
16277479424,2
3057561600,1
16277413888,2
2896719872,1
3057496064,1
12334161920,2
2896654336,1
2896588800,1
3057430528,1
2896523264,1
3057364992,1
2896457728,1
3057299456,1
3057233920,1
3057176576,5
2896392192,1
2904600576,1
2904535040,1
2904469504,1
2904403968,1
2904338432,1
2904272896,1
2904207360,1
2904141824,1
16277741568,2
16260145152,3
16277807104,2
16277938176,2
16277872640,2
16278003712,2
16260407296,3
16260472832,4
16260276224,2
16260341760,3
16260210688,2
16260538368,3
2522685440,1
2522619904,1
2523013120,1
2523144192,1
2522947584,1
2522882048,1
2522816512,1
2523078656,1
2522750976,1
41623552,1
41558016,1
41492480,1
41426944,1
2523209728,1
231596032,2
231661568,1
231727104,1
2981089280,1
2981154816,1
2981416960,1
2981548032,1
2981220352,1
2981679104,1
231989248,2
2981482496,1
231923712,2
231858176,4
2981613568,1
2981285888,1
232054784,2
231792640,5
2981744640,1
2981351424,1
3004366848,1
1256316928,1
1256251392,1
1256382464,7
3004432384,1
3004563456,1
3004497920,1
3004891136,1
3005022208,1
3004956672,1
3004825600,1
3004760064,1
3004694528,1
3004628992,1
16129425408,1
16129490944,1
16129359872,1
16129556480,1
3011219456,3
3011153920,3
3011284992,3
3011350528,3
3011416064,3
16206721024,6
16206655488,2
3011481600,3
16206524416,2
16206589952,2
16206458880,2
3011547136,3
3011612672,3
3011678208,3
3011743744,3
16249352192,2
16249548800,2
16249483264,2
16249417728,2
2678398976,1
2678464512,1
2678530048,1
2678595584,1
2678661120,1
2678267904,1
2678202368,1
2678333440,1
2678136832,1
2678726656,1
2678857728,1
2678792192,1
249888768,3
250216448,3
249954304,3
250085376,3
250019840,3
250281984,3
250150912,3
250347520,2
250413056,2
16306024448,1
16305958912,1
16305827840,1
16305893376,1
16305762304,1
16305696768,1
16305631232,1
16305565696,1
209653760,1
209588224,1
209522688,1
209391616,1
209457152,1
250478592,1
250544128,4
16205463552,1
16205414400,5
16205529088,1
16306286592,1
16306221056,1
16306352128,1
16306155520,1
16306089984,1
2802429952,1
2802495488,2
2896244736,3
2896302080,1
2351136768,1
2351202304,1
2351267840,1
2351333376,1
2896367616,1
980398080,24
16247071232,5
3186298880,4
16247072256,16
16247071744,7
3186302976,6
3186483200,5
3187023872,1
16250023936,2
16250089472,1
16250155008,1
398381056,8
3187113984,5
16250220544,1
16250286080,1
16250351616,1
16250417152,1
16250482688,1
468750336,1
16222310400,3
3244580864,3
1059827712,6
2031308800,4
2269741056,1
2386132992,4
3187404800,7
3187458048,3
2386137088,4
264065024,11
398430208,4
398495744,2
502190080,5
398561280,2
526299136,2
526233600,3
853962752,1
2269749248,1
1732550656,948
523100160,20
3187560448,4
16092585984,2
16092647424,1
3187777536,3
16222314496,6
2701729792,3
697503744,102
964980736,32
343793664,15
675991552,4
3188154368,3
3188461568,3
2709188608,4
3189956608,3
3189985280,4
3190112256,2
3190173696,1
16179171328,1
16179236864,1
16179302400,1
16179367936,1
16179433472,1
16179499008,1
16179564544,1
16179630080,1
430895104,5
430960640,4
3224825856,2
2578157568,1
3191062528,3
3191398400,4
3192172544,4
16270487552,7
16270520320,2
16270553088,6
16179707904,2
16179675136,4
16179740672,1
16179773440,2
3192598528,3
3192688640,2
3192782848,7
3192786944,3
3192905728,6
3193061376,5
2578161664,3
3193253888,4
3193442304,8
3193532416,4
3193540608,3
3193626624,3
3194224640,3
3194408960,5
212733952,4
2176028672,1
2176032768,2
2709192704,1
3194761216,5
3194884096,7
576503808,557
3194945536,6
3222036480,3
3195068416,7
3244314624,1
3195457536,5
3221934080,1
3195609088,5
3195736064,5
3196223488,2
2709196800,2
3196284928,3
3196321792,3
3224199168,1
3196444672,1
3233169408,1
3196764160,3
2352410624,2
3196846080,6
3241328640,1
3196911616,3
3196940288,4
3197153280,3
3197280256,6
3197284352,6
3197374464,6
2709200896,1
953741312,16
2709204992,5
3197751296,3
3197878272,2
3197911040,3
3197939712,1
3197972480,2
3198001152,2
3240386560,1
3240390656,1
2709209088,6
3224498176,1
3199610880,4
2709213184,1
807706624,5
3199762432,6
2769027072,1
2768994304,3
2769059840,2
16179970048,2
16179937280,1
16180002816,1
16180035584,2
3200184320,4
3200303104,4
3200548864,3
3200585728,2
2001182720,12
16097869824,13
485122048,2
2269757440,2
3201691648,4
3201994752,4
3202220032,4
3202895872,8
3202924544,7
3203481600,3
3203543040,4
2578169856,4
3204141056,1
3204292608,2
3204665344,5
3205001216,3
807710720,2
3205689344,6
2417270784,3
2417303552,1
2417336320,2
2417369088,1
3206385664,4
792985600,6
3206787072,4
3206881280,5
3206942720,5
807714816,2
1699053568,4
3207155712,4
1699057664,2
3207720960,3
1699061760,4
1699065856,3
1699069952,6
3208192000,2
1699074048,2
3208441856,6
16247072768,10
2827063296,4
3209314304,6
3209596928,7
1699078144,3
2578173952,4
3211165696,2
1699082240,3
16304390144,1
16304422912,1
3211587584,8
3211771904,6
3211993088,4
3212054528,4
3212238848,3
3212304384,2
2001186816,11
485126144,1
485130240,1
16235900928,5
2031312896,5
2269761536,4
3212861440,4
3213139968,3
3213512704,1
3213606912,3
3213672448,2
3213705216,3
3213766656,2
1699086336,2
3213828096,2
3213860864,5
3213893632,3
3213922304,2
3214204928,2
3214299136,3
3214393344,3
3214548992,5
3214958592,6
2578178048,3
3217084416,5
2582335488,10
2737274880,1
2417532928,2
2417565696,1
2417631232,1
2417598464,2
3217100800,9
3217444864,5
1699090432,3
16235905024,4
16097873920,14
3218980864,4
1699094528,2
2578182144,4
3154608128,3
3154702336,4
3154731008,3
3154759680,3
3154763776,2
3154886656,2
3154919424,2
3154948096,2
3154984960,2
3155013632,3
3155132416,2
3155161088,6
3155165184,1
3155197952,3
3155259392,4
1699098624,3
16098504704,18
16309604352,1
16309608448,1
16309641216,1
16309673984,1
16309706752,1
3156025344,4
3156119552,4
3156271104,5
3156299776,5
2001190912,6
485134336,1
792989696,4
16235909120,4
3157094400,5
3157123072,4
3157151744,4
3157155840,5
1059831808,6
3157250048,5
3157278720,3
3157344256,4
3157377024,8
3157499904,4
649519104,3
1699102720,1
1699106816,2
792993792,2
1699110912,3
3158409216,4
3158466560,6
3158556672,4
1699115008,3
3158929408,4
253374464,2
16247073792,3
16247073280,3
412078080,2
2654519296,3
3159912448,3
1344229376,7
16270848000,7
1344294912,7
16270913536,7
2417795072,2
16097394688,1
16097460224,1
2417823744,1
2417889280,1
2417954816,1
2418151424,1
2418020352,1
2418085888,1
2418282496,1
2418216960,1
2418348032,1
2418479104,1
2418544640,1
2418413568,1
2418610176,1
2737086464,2
2737020928,1
2714988544,1
2715049984,1
2737152000,3
2737217536,3
2715115520,1
2623115264,2
2623180800,2
2623246336,2
2623049728,2
16182960128,1
16182894592,1
16182829056,1
16181714944,1
16181780480,1
16182108160,1
16181846016,1
16181911552,1
16182173696,1
16181977088,1
16182042624,1
16182239232,1
16182370304,1
16182304768,1
16182435840,1
16182501376,1
16182697984,1
16182566912,1
16182763520,1
16182632448,1
16181649408,1
12334096384,1
12334030848,1
176082944,1
176017408,1
2623442944,2
2623311872,2
2623377408,2
2623574016,2
2623508480,2
2623705088,2
2623639552,2
2623836160,2
2623770624,2
2623901696,2
2623967232,2
2624032768,2
2624098304,2
2624163840,2
2624229376,2
2624294912,2
2624360448,2
2624425984,2
2624491520,2
2624557056,1
12334227456,1
2624622592,1
12334292992,1
2624688128,1
2690117632,1
2690052096,1
2625826816,1
2625892352,1
2625761280,1
2689990656,2
2624753664,1
2624884736,1
2624950272,1
2624819200,1
2625015808,1
2625081344,1
2625146880,1
2625212416,1
2625277952,1
2625474560,1
2625540096,1
2625409024,1
2625343488,1
2625605632,1
2625630208,1
2625695744,1
2690183168,1
16299122688,3
16299188224,3
16299057152,3
16298991616,3
2690248704,1
2690314240,1
2690641920,1
2691231744,1
2690969600,1
2690379776,1
2690576384,1
2691100672,1
2690904064,1
2690772992,1
2690707456,1
2690838528,1
2691166208,1
2690510848,1
2691035136,1
2691297280,1
2690445312,1
2691362816,1
2691428352,1
2691624960,1
2691493888,1
2691559424,1
2691690496,1
1257066496,1
1257000960,1
1256935424,1
2692345856,1
2692476928,1
2692411392,1
2692542464,1
2692673536,1
2692608000,1
2692739072,1
2692804608,1
2692870144,1
2691756032,1
2691887104,1
2691952640,1
2692018176,1
2692083712,1
2692149248,1
2691821568,1
2692214784,1
2692280320,1
2715312128,1
2715246592,1
2715377664,1
2715181056,1
2941952000,1
2941886464,1
2715443200,1
2942017536,1
2942083072,1
2942148608,1
2942214144,1
2057076736,1
2057011200,1
2716098560,1
2715508736,1
2716360704,5
2716295168,1
2716164096,1
2716229632,1
2715574272,1
2716033024,1
2715836416,1
2715901952,1
2715967488,1
2715639808,1
2715770880,1
2715705344,1
2942279680,1
2942345216,1
2942410752,1
2942607360,1
2942541824,1
2942476288,1
2942672896,1
2942738432,1
2942869504,1
2942935040,1
2942803968,1
2943000576,1
2943066112,1
2943131648,1
2943197184,1
2943328256,1
2943262720,1
2943393792,1
2943459328,1
2943590400,1
2943524864,1
16181211136,2
16181608448,1
16181542912,1
16181215232,1
16181477376,1
16181280768,1
16181411840,1
16181346304,1
2699456512,2
2699461120,7
2699460608,6
3160068096,3
2699461632,3
2699462144,6
3160141824,7
909647872,1
2827071488,3
1115541504,3
430919680,4
264032256,6
3160608768,3
3160739840,5
2067959808,3
3025915904,11
792997888,1
2552647680,4
649523200,1
253378560,1
12334309376,2
2812989440,1
2812727296,1
2812858368,1
2812792832,1
2812661760,1
2812923904,1
2813251584,1
2813317120,1
2813382656,1
2813513728,1
2813448192,1
2813579264,1
2813644800,1
2813841408,1
2813710336,1
2813775872,1
2813972480,1
2814038016,1
2813906944,1
2814103552,1
2814169088,1
2814234624,1
2814365696,1
2814300160,1
2813186048,1
2813120512,1
2813054976,1
2814431232,1
2814627840,1
2814496768,1
2814562304,1
2814693376,1
2814758912,1
2815348736,1
2815283200,1
2814955520,1
2815021056,1
2815086592,1
2815152128,1
2815217664,1
2814889984,1
2650222592,1
2650484736,1
2650025984,1
2650091520,1
2650353664,1
2650157056,1
2650419200,1
2649829376,1
2649960448,1
2650288128,1
2650615808,1
2649763840,1
2649894912,1
2650550272,1
2649698304,1
2649632768,1
2649571328,1
2814824448,1
2650681344,1
2650746880,1
2650877952,1
2650812416,1
2650943488,1
2651009024,1
2651205632,1
2651074560,1
2651140096,1
2651271168,1
2651795456,1
2651729920,1
2651664384,1
2651336704,1
2651402240,1
2651533312,1
2651598848,1
2651467776,1
2652450816,1
2652516352,1
2652778496,1
2652712960,1
2652254208,1
2652581888,1
2652647424,1
2652385280,1
2652188672,1
2652909568,1
2652844032,1
2651992064,1
2652319744,1
2651926528,1
2652123136,1
2652057600,1
2651860992,1
2653040640,1
2652975104,1
2653892608,1
2653827072,1
2653958144,1
2653106176,1
2653171712,1
2653237248,1
2653302784,1
2653368320,1
2653433856,1
2653499392,1
2653564928,1
2653630464,1
2653696000,1
2653761536,1
587124736,1
587190272,1
587649024,1
587255808,1
587321344,1
587386880,1
587059200,1
587452416,1
587583488,1
587517952,1
587714560,1
587780096,1
587845632,1
587005952,2
588697600,1
588632064,1
587911168,1
588107776,1
588042240,1
587976704,1
588238848,1
588173312,1
588304384,1
588435456,1
588369920,1
588500992,1
588566528,1
16184598528,1
16184532992,1
16184664064,1
589352960,1
589287424,1
16184336384,1
16184401920,1
16184467456,1
16184270848,1
588763136,1
16184262656,1
588828672,1
588894208,1
588959744,1
589090816,1
589025280,1
589156352,1
589221888,1
16184729600,1
16184795136,1
16184860672,1
16184926208,1
16184991744,1
16185122816,1
16185057280,1
16185188352,1
16185253888,1
16185319424,1
2622087168,2
16185384960,1
16185450496,1
2622021632,1
2621956096,1
16180756480,1
16180690944,1
16185516032,1
16185581568,1
16185647104,1
16186695680,1
16186630144,1
16185712640,1
16185843712,1
16185778176,1
16185909248,1
16186564608,1
16186499072,1
16186433536,1
16186302464,1
16186368000,1
16186105856,1
16186236928,1
16186040320,1
16186171392,1
16185974784,1
1298481152,1
1298415616,1
2812530688,1
2812465152,1
2812596224,1
3246211072,18
3246444544,37
3248070656,9
3160981504,5
2699462656,6
2699463168,8
2827075584,1
3248336896,7
2699463680,11
1244794880,1
1235062784,1
1219174400,1
1231159296,1
1266589696,1
1306206208,1
1301254144,1
2827079680,1
1329713152,1
1314713600,1
1348583424,1
1320173568,1
1320882176,1
1355546624,3
1329664000,1
3161661440,6
3161792512,5
2067963904,3
992333824,7
1809915904,1
1784872960,1
1804591104,1
1804980224,1
1722327040,1
1743282176,1
1722818560,1
1747230720,1
1742942208,1
1743306752,1
1722806272,1
1691828224,1
1668210688,1
1668100096,1
1691811840,1
1652645888,1
1692237824,1
1721786368,1
1682722816,1
1651548160,1
1633734656,2
1652629504,1
1651556352,1
2818437120,6
793006080,4
264007680,4
2818441216,8
2578186240,4
253382656,3
3163160576,5
3163316224,5
253386752,2
589975552,1
589942784,1
590008320,1
590041088,1
3164508160,3
3166220288,4
3166318592,5
3166445568,5
253390848,3
253399040,1
3166720000,4
253403136,9
253407232,6
3167166464,5
253411328,4
253415424,8
3167752192,5
253419520,7
2578190336,4
253423616,7
253427712,5
3169792000,4
3169828864,3
3169857536,5
253431808,2
16202633216,2
16202665984,1
16202698752,2
9641984,1
16202731520,1
9650176,1
9682944,1
9715712,1
3170557952,6
3170713600,4
3170803712,2
3170992128,2
3171020800,2
3171176448,3
1291448320,4
649531392,2
322646016,3
3171434496,2
3171467264,3
377618432,6
3171749888,6
312999936,4
253435904,1
16384,2
590204928,3
250605568,1
16308101120,1
16308166656,1
590270464,1
590336000,1
590401536,1
590467072,1
590598144,1
590532608,1
590663680,1
590794752,1
590729216,1
590860288,1
590925824,1
590991360,1
591056896,1
591122432,1
591187968,1
591253504,1
591319040,1
591384576,1
591450112,1
591515648,1
591581184,1
591646720,1
591712256,1
591777792,1
591843328,1
591908864,1
591974400,1
847216640,10
793051136,1
592039936,1
592105472,1
592171008,1
592236544,1
592302080,1
592367616,1
592433152,1
592498688,1
592564224,1
592596992,1
16361480192,3
16361676800,1
16361611264,1
16361545728,1
16361807872,1
16361742336,1
12333596672,1
12334153728,1
16361873408,1
12334284800,1
16361938944,1
16362004480,1
16362135552,1
16362201088,1
16362070016,1
16362266624,1
16362332160,1
16362397696,1
16362463232,1
16362528768,1
16362659840,1
16362594304,1
16362790912,1
16362856448,1
16362725376,1
16362987520,1
16362921984,1
16363053056,1
16363184128,1
16363118592,1
16363249664,1
16363380736,1
16363446272,1
16363511808,1
16363315200,1
16363708416,1
16363642880,1
16363577344,1
16363839488,1
16363905024,1
16363773952,1
16363970560,1
16364036096,1
16364101632,1
16364167168,1
16364232704,1
16364298240,1
16364363776,1
16364494848,1
16364429312,1
16364560384,1
16364625920,1
16364822528,1
16364756992,1
16364691456,1
16364953600,1
16365019136,1
16364888064,1
16365084672,1
16365215744,1
16365150208,1
16365346816,1
16365281280,1
16365412352,1
16365477888,1
16365608960,1
16365543424,1
16365674496,1
16365871104,1
16365805568,1
16365740032,1
16366002176,1
16366067712,1
16365936640,1
16366329856,1
16366198784,1
16366133248,1
16366264320,1
16366526464,1
16366395392,1
16366460928,1
16366723072,1
16366592000,1
16366657536,1
16366780416,1
16366845952,1
16366911488,1
16366977024,1
16367050752,1
16366985216,1
16367116288,1
16367181824,1
16367312896,1
16367247360,1
16367378432,1
16367443968,1
16367509504,1
16367575040,1
16367640576,1
16367706112,1
16367771648,1
16367837184,1
16367902720,1
16367968256,1
16368033792,1
16368099328,1
16368164864,1
16368230400,1
16368295936,1
16368361472,1
16368427008,1
16368492544,1
16368623616,1
16368558080,1
16368689152,1
16368820224,1
16368754688,1
16368951296,1
16368885760,1
16369016832,1
16369082368,1
16369213440,1
16369147904,1
16369278976,1
16369410048,1
16369344512,1
16369541120,1
16369475584,1
16369672192,1
16369606656,1
16369737728,1
16369803264,1
16369868800,1
16369999872,1
16369934336,1
16370065408,1
16370130944,1
16370196480,1
16370262016,1
16370327552,1
16370393088,1
16370458624,1
16370524160,1
16370589696,1
16370720768,1
16370655232,1
16370851840,1
16370786304,1
16370982912,1
16370917376,1
16371048448,1
16371113984,1
16371179520,1
16371245056,1
16371310592,1
16371376128,1
16371441664,1
16371572736,1
16371507200,1
16371638272,1
16371703808,1
16371769344,1
16371834880,1
16371900416,1
16372031488,1
16371965952,1
16372097024,1
16372162560,1
16372228096,1
16372359168,1
16372293632,1
16372490240,1
16372424704,1
16372621312,1
16372555776,1
16372686848,1
16372817920,1
16372752384,1
2834399232,1
16372883456,1
16372948992,1
16373014528,1
16373080064,1
16373145600,1
16373276672,1
16373211136,1
2834403328,1
16373342208,1
16373407744,1
16373473280,1
2834534400,1
2834599936,1
2834468864,1
2834665472,1
16373669888,1
16373604352,1
16373538816,1
16373735424,1
2834731008,1
16373800960,1
2834796544,1
16373866496,1
16373932032,1
2834927616,1
2834862080,1
2834993152,1
16373997568,1
16374063104,1
2835058688,1
16374128640,1
2835189760,1
2835124224,1
16374194176,1
2835255296,1
16374259712,1
16374325248,1
2835320832,1
2835386368,1
16374390784,1
2835451904,1
16374456320,1
16374521856,1
2835517440,1
2835582976,1
16374587392,1
2835648512,1
16374652928,1
16374718464,1
2835714048,1
16374784000,1
16374849536,1
2835779584,1
16374915072,1
2835845120,1
2835910656,1
16374980608,1
2835976192,1
16375046144,1
16375177216,1
16375111680,1
2836041728,1
2836107264,1
16375242752,1
2836172800,1
16375308288,1
16375439360,1
16375373824,1
16375504896,1
2836238336,1
2836303872,1
2836369408,1
16375570432,1
2836434944,1
16375635968,1
16375701504,1
16375767040,1
2836500480,1
2836566016,1
2836631552,1
16375832576,1
16375898112,1
16375963648,1
2836697088,1
16376029184,1
16376094720,1
2836762624,1
2836828160,1
2836893696,1
16376160256,1
2836959232,1
16376225792,1
16376291328,1
2837090304,1
2837024768,1
16376356864,1
2837155840,1
16376422400,1
16376487936,1
2837221376,1
2837286912,1
2837352448,1
16376553472,1
16376619008,1
16376684544,1
16376750080,1
16376881152,1
16376815616,1
16376946688,1
16377012224,1
16377077760,1
16377143296,1
16377208832,1
16377339904,1
16377274368,1
16377405440,1
16377602048,1
16377536512,1
16377470976,1
16377667584,1
16377798656,1
16377733120,1
16377995264,1
16377864192,1
16377929728,1
16378126336,1
16378060800,1
16378191872,1
16378257408,1
16378454016,1
16378388480,1
16378322944,1
16378650624,1
16378585088,1
16378519552,1
16378847232,1
16378912768,1
16378716160,1
16378781696,1
16378978304,1
16379109376,1
16379043840,1
16379240448,1
16379174912,1
16379305984,1
16379437056,1
16379502592,1
16379371520,1
16379568128,1
16379699200,1
16379764736,1
16379633664,1
16379961344,1
16379895808,1
16379830272,1
16380092416,1
16380157952,1
16380026880,1
16380223488,1
16380289024,1
16380420096,1
16380354560,1
16380551168,1
16380485632,1
16380616704,1
16380682240,1
16380747776,1
16380813312,1
16380878848,1
16380944384,1
16381075456,1
16381009920,1
16381206528,1
16381272064,1
16381140992,1
16381337600,1
16381468672,1
16381534208,1
16381403136,1
16381599744,1
16381730816,1
16381665280,1
16381796352,1
16381861888,1
16381927424,1
16382124032,1
16381992960,1
16382058496,1
16382189568,1
16382320640,1
16382386176,1
16382255104,1
16382582784,1
16382517248,1
16382451712,1
16382648320,1
16382779392,1
16382713856,1
16383041536,1
16382910464,1
16382844928,1
16382976000,1
16383107072,1
16383172608,1
16383238144,1
16383434752,1
16383303680,1
16383369216,1
16383565824,1
16383631360,1
16383696896,1
16383500288,1
16383893504,1
16383827968,1
16383762432,1
16384090112,1
16383959040,1
16384024576,1
16384286720,1
16384221184,1
16384155648,1
16384352256,1
